"customer_id","first_name","last_name","birth_date","marital_status","gender","email_address","annual_income","education_level","occupation","home_owner"
AC-1042039,Brianna,Ward,1965-02-26,S,F,brianna10@hotmail.com,80000,Partial College,Professional,Y
AC-1042045,Kristine,Raji,1961-01-19,S,F,kristine20@hotmail.com,20000,High School,Manual,Y
AC-1042048,Xavier,Alexander,1960-12-05,M,M,xavier42@hotmail.com,100000,Graduate Degree,Management,Y
AC-104207,Susan,Rogers,1980-01-04,S,F,susan19@hotmail.com,60000,Bachelors,Skilled Manual,Y
AC-1042082,Katelyn,Andersen,1996-10-07,S,F,katelyn11@hotmail.com,70000,Bachelors,Professional,N
AC-10450139,Reginald,Rivera,1982-05-05,M,M,reginald1@hotmail.com,90000,High School,Professional,Y
AC-104501402,Henry,Nath,1986-05-25,M,M,henry12@hotmail.com,80000,Bachelors,Professional,Y
AC-104501404,James,Sanchez,1972-07-10,S,M,james71@hotmail.com,80000,Graduate Degree,Skilled Manual,N
AC-104501406,Jessica,Garcia,1969-09-03,S,F,jessica64@hotmail.com,30000,High School,Clerical,N
AC-104501408,Holly,Ye,1993-02-27,M,F,holly14@hotmail.com,10000,Partial High School,Clerical,N
AC-10450143,Morgan,Tang,1990-03-01,M,F,morgan11@hotmail.com,10000,Partial College,Manual,Y
AC-1045036,Deanna,Carlson,1997-01-08,S,F,deanna7@hotmail.com,30000,Partial College,Clerical,Y
AC-1045045,Lucas,Watson,1984-02-16,M,M,lucas34@hotmail.com,80000,Bachelors,Management,Y
AC-1045048,Michael,Zhang,1964-09-08,M,M,michael52@hotmail.com,70000,High School,Professional,N
AC-1045058,Kelli,Zeng,1979-08-26,S,F,kelli33@hotmail.com,10000,Partial High School,Manual,N
AC-1045059,Ian,Wycoff,1971-01-26,M,M,ian17@hotmail.com,40000,High School,Professional,N
AC-104507,Linda,Raman,1973-04-07,S,F,linda36@hotmail.com,30000,Partial College,Clerical,N
AC-10615124,Aimee,Sanders,1993-01-17,S,F,aimee14@hotmail.com,80000,Partial College,Skilled Manual,N
AC-10615139,Lee,Sutton,1971-12-23,S,M,lee4@hotmail.com,20000,Partial College,Manual,N
AC-106151402,Sarah,Young,1965-07-08,S,F,sarah4@hotmail.com,120000,Bachelors,Management,Y
AC-106151404,Garrett,Hayes,1987-08-12,S,M,garrett8@hotmail.com,50000,Graduate Degree,Skilled Manual,N
AC-106151406,James,Chande,1969-08-26,M,M,james52@hotmail.com,70000,Partial College,Skilled Manual,Y
AC-10615143,Marvin,Vazquez,1995-08-28,S,M,marvin1@hotmail.com,10000,Partial College,Manual,N
AC-1061527,Jason,Martin,1974-09-21,M,M,jason14@hotmail.com,30000,Bachelors,Skilled Manual,Y
AC-1061536,Tabitha,Butler,1972-07-04,S,F,tabitha28@hotmail.com,10000,Partial High School,Manual,Y
AC-1061539,Nicholas,Rodriguez,1992-04-13,S,M,nicholas10@hotmail.com,90000,High School,Professional,N
AC-1061545,Ross,Jai,2000-08-05,S,M,ross21@hotmail.com,20000,Partial High School,Manual,Y
AC-106155,Gabrielle,Richardson,1965-07-28,S,F,gabrielle63@hotmail.com,70000,Graduate Degree,Management,N
AC-1061551,Katherine,Blue,1993-12-20,S,F,katherine69@hotmail.com,60000,Partial College,Professional,Y
AC-1061558,Caroline,Sánchez,1978-06-12,S,F,caroline20@hotmail.com,40000,Partial College,Clerical,Y
AC-1061559,Toni,Butler,1985-05-27,S,F,toni5@hotmail.com,30000,Partial College,Skilled Manual,N
AC-1061564,Nicole,Smith,1981-02-21,M,F,nicole8@hotmail.com,10000,High School,Skilled Manual,Y
AC-106157,Tina,Kim,1960-08-19,M,F,tina15@hotmail.com,70000,Bachelors,Professional,Y
AC-1061582,Chloe,Jones,1991-04-15,M,F,chloe24@hotmail.com,70000,Graduate Degree,Professional,Y
AC-1061592,Hannah,Morgan,1994-05-11,M,F,hannah38@hotmail.com,90000,High School,Professional,Y
AC-10660118,Carson,Perry,1961-08-11,M,M,carson10@hotmail.com,40000,Partial College,Clerical,Y
AC-10660120,Pedro,Wu,1976-07-19,M,M,pedro22@hotmail.com,30000,Bachelors,Clerical,Y
AC-10660124,Luis,Barnes,1998-12-22,S,M,luis27@hotmail.com,50000,High School,Skilled Manual,N
AC-10660130,Ricky,Rodriguez,1989-03-28,S,M,ricky22@hotmail.com,110000,Partial College,Professional,Y
AC-10660139,Janelle,Zhang,1980-06-02,S,F,janelle1@hotmail.com,10000,Partial High School,Manual,N
AC-106601402,Zoe,Butler,1997-05-27,S,F,zoe16@hotmail.com,40000,Partial College,Skilled Manual,Y
AC-106601404,Kelsey,Rodriguez,1960-12-10,S,F,kelsey4@hotmail.com,80000,Bachelors,Professional,N
AC-106601406,Alejandro,Ramirez,1970-04-03,M,M,alejandro37@hotmail.com,60000,Partial College,Professional,Y
AC-10660144,John,Jai,1966-10-14,S,M,john57@hotmail.com,20000,Partial High School,Clerical,N
AC-1066018,Anna,Wu,1996-07-21,S,F,anna68@hotmail.com,40000,Partial College,Clerical,Y
AC-1066027,Cassie,Sai,1962-07-05,M,F,cassie15@hotmail.com,100000,High School,Management,N
AC-1066045,Allison,Gonzales,1982-09-05,S,F,allison43@hotmail.com,40000,Bachelors,Professional,N
AC-1066048,Andrea,Phillips,1981-02-04,S,F,andrea37@hotmail.com,170000,Graduate Degree,Management,N
AC-1066054,Kathleen,Gill,1982-06-23,M,F,kathleen18@hotmail.com,90000,High School,Management,Y
AC-1066055,Tabitha,Suri,1968-03-09,S,F,tabitha10@hotmail.com,80000,High School,Skilled Manual,Y
AC-1066082,Nathan,Green,1967-10-11,S,M,nathan27@hotmail.com,60000,Partial College,Skilled Manual,N
AC-1066093,Bryce,Griffin,1972-02-16,M,M,bryce4@hotmail.com,60000,Graduate Degree,Professional,Y
AC-420117,Carrie,Perez,1962-10-13,S,F,carrie18@hotmail.com,110000,Partial College,Professional,Y
AC-420134,Ashley,Nath,1989-05-05,S,F,ashley48@hotmail.com,160000,Bachelors,Management,N
AC-42022,Jonathan,Vazquez,1986-11-13,M,M,jonathan74@hotmail.com,30000,High School,Skilled Manual,Y
AC-4203,Nathan,Flores,1967-06-09,M,M,nathan11@hotmail.com,60000,Partial College,Skilled Manual,Y
AC-42038,Kaitlyn,Murphy,1968-08-18,M,F,kaitlyn70@hotmail.com,100000,Graduate Degree,Management,Y
AC-42061,Dalton,Hernandez,1994-07-07,S,M,dalton3@hotmail.com,90000,Partial College,Professional,Y
AC-42095,Lucas,Thomas,1999-05-23,M,M,lucas5@hotmail.com,80000,Bachelors,Management,Y
AC-450110,Frank,Sharma,1982-07-05,S,M,frank24@hotmail.com,30000,High School,Manual,N
AC-450117,Karen,King,1963-08-07,S,F,karen29@hotmail.com,20000,Partial High School,Clerical,Y
AC-45023,Casey,Ramos,1981-02-03,M,F,casey5@hotmail.com,40000,Bachelors,Management,Y
AC-45049,Dalton,Flores,1986-06-16,M,M,dalton56@hotmail.com,90000,Bachelors,Management,N
AC-45068,Hailey,Hall,1989-12-13,S,F,hailey20@hotmail.com,30000,Partial High School,Clerical,N
AC-615107,Devon,Hernandez,1971-03-10,M,M,devon9@hotmail.com,40000,Bachelors,Management,Y
AC-615116,Rachel,Jones,1974-06-08,M,F,rachel52@hotmail.com,70000,High School,Professional,Y
AC-615137,Armando,Yuan,1969-10-24,S,M,armando22@hotmail.com,110000,Graduate Degree,Management,N
AC-61563,Joe,Lu,1989-09-17,M,M,joe29@hotmail.com,130000,High School,Management,N
AC-61569,Elijah,Martin,1970-07-10,M,M,elijah28@hotmail.com,120000,High School,Professional,N
AC-6158,Richard,Martin,1992-12-08,M,M,richard85@hotmail.com,40000,Partial College,Skilled Manual,Y
AC-61595,Eddie,Chapman,2000-07-19,M,M,eddie12@hotmail.com,60000,Partial College,Skilled Manual,Y
AC-66022,Hunter,Baker,1978-10-13,S,M,hunter26@hotmail.com,60000,Partial College,Skilled Manual,N
AC-66038,Miguel,Rogers,1988-07-27,S,M,miguel51@hotmail.com,30000,Partial College,Skilled Manual,Y
AC-66061,Carmen,Wright,1985-08-22,S,F,carmen15@hotmail.com,80000,Partial College,Professional,Y
AC-66086,Nicole,Torres,1963-01-25,S,F,nicole20@hotmail.com,10000,Partial College,Manual,Y
AD-10180139,Ariana,Arun,1999-09-05,S,F,ariana1@hotmail.com,20000,High School,Manual,N
AD-101801402,Benjamin,Jenkins,1979-10-19,M,M,benjamin26@hotmail.com,90000,Bachelors,Management,Y
AD-101801404,Shane,Bell,1967-11-18,S,M,shane10@hotmail.com,10000,Partial High School,Manual,N
AD-101801406,Calvin,Malhotra,1976-07-18,M,M,calvin5@hotmail.com,90000,Bachelors,Professional,Y
AD-1018018,Amanda,Zeng,1963-08-10,M,F,amanda52@hotmail.com,40000,Partial College,Clerical,Y
AD-1018027,Molly,Zhu,1966-08-05,M,F,molly4@hotmail.com,10000,Bachelors,Manual,Y
AD-1018031,Ian,Baker,1963-11-27,M,M,ian25@hotmail.com,60000,Partial College,Skilled Manual,Y
AD-1018045,Sebastian,Martinez,1977-09-03,M,M,sebastian17@hotmail.com,40000,Partial College,Clerical,Y
AD-1018048,Seth,Scott,1994-06-19,M,M,seth76@hotmail.com,30000,Partial College,Skilled Manual,Y
AD-101805,Catherine,Bryant,1993-08-14,M,F,catherine16@hotmail.com,60000,Graduate Degree,Management,N
AD-1018058,Pedro,Gutierrez,1979-06-15,M,M,pedro2@hotmail.com,20000,Partial College,Manual,Y
AD-1018059,Rachael,Yuan,1984-08-26,S,F,rachael11@hotmail.com,70000,Bachelors,Professional,N
AD-1018066,Bridget,Garcia,1997-01-19,M,F,bridget7@hotmail.com,40000,Bachelors,Skilled Manual,Y
AD-101807,Willie,Pal,1980-07-05,S,M,willie8@hotmail.com,10000,High School,Manual,Y
AD-1018082,Andrea,Sharma,1976-03-12,M,F,andrea23@hotmail.com,30000,High School,Clerical,Y
AD-1018092,Jocelyn,Bailey,1961-02-02,M,F,jocelyn4@hotmail.com,40000,High School,Professional,Y
AD-180134,Brooke,Coleman,1995-03-16,S,F,brooke21@hotmail.com,40000,Partial College,Clerical,N
AD-18038,Kathleen,Lopez,1977-05-23,S,F,kathleen8@hotmail.com,100000,Bachelors,Management,Y
AF-10870102,Stefanie,Alvarez,1980-10-19,S,F,stefanie15@hotmail.com,30000,Partial College,Clerical,N
AF-10870118,Kaylee,Wood,1983-01-23,M,F,kaylee8@hotmail.com,20000,Partial High School,Clerical,Y
AF-1087012,Felicia,Zeng,1996-10-09,S,F,felicia15@hotmail.com,80000,Partial College,Professional,N
AF-10870120,Casey,Rai,1971-12-18,M,M,casey27@hotmail.com,10000,Partial High School,Manual,Y
AF-1087014,Robert,Hayes,1972-04-09,S,M,robert60@hotmail.com,20000,High School,Manual,N
AF-108701402,Alexa,Thompson,1985-12-26,M,F,alexa21@hotmail.com,70000,Graduate Degree,Professional,N
AF-108701404,Anna,Ramirez,1962-12-16,S,F,anna56@hotmail.com,60000,Partial College,Skilled Manual,N
AF-108701406,Alfredo,Hall,1964-01-16,S,M,alfredo23@hotmail.com,80000,High School,Skilled Manual,Y
AF-108701408,Logan,Lopez,1977-12-20,M,M,logan59@hotmail.com,50000,Bachelors,Skilled Manual,Y
AF-10870144,Destiny,Gonzales,1960-08-06,S,F,destiny17@hotmail.com,30000,High School,Clerical,N
AF-1087018,Melissa,Schmidt,2000-10-12,S,F,melissa5@hotmail.com,70000,Bachelors,Professional,Y
AF-1087026,Brent,Price,1962-08-22,M,M,brent3@hotmail.com,110000,Bachelors,Management,Y
AF-1087027,Kelvin,He,1972-07-18,S,M,kelvin34@hotmail.com,30000,Partial College,Clerical,Y
AF-1087028,Thomas,Shen,1970-03-15,M,M,thomas69@hotmail.com,30000,Partial College,Clerical,N
AF-1087031,Jackson,Edwards,1977-10-11,M,M,jackson38@hotmail.com,80000,Partial College,Professional,Y
AF-1087034,Gail,Sai,1978-03-09,S,F,gail5@hotmail.com,70000,Bachelors,Professional,N
AF-1087045,Amanda,Ward,1995-03-15,M,F,amanda45@hotmail.com,60000,Partial College,Skilled Manual,Y
AF-1087048,Christina,Adams,1968-10-05,S,F,christina14@hotmail.com,110000,Bachelors,Management,Y
AF-1087051,Hailey,Jones,1964-06-27,S,F,hailey31@hotmail.com,70000,Bachelors,Professional,N
AF-1087055,Cedric,Li,1975-04-07,M,M,cedric9@hotmail.com,110000,Bachelors,Management,Y
AF-1087058,Mason,Blanco,1966-02-25,M,M,mason38@hotmail.com,70000,Bachelors,Professional,N
AF-1087059,Samuel,Griffin,1983-01-16,M,M,samuel68@hotmail.com,80000,Partial College,Professional,Y
AF-1087064,Crystal,Romero,1989-01-10,S,F,crystal18@hotmail.com,10000,Partial High School,Manual,Y
AF-108707,Tiffany,Allen,1987-01-01,M,F,tiffany1@hotmail.com,30000,Bachelors,Clerical,Y
AF-1087082,Jeremiah,Gray,1982-06-06,M,M,jeremiah38@hotmail.com,20000,Partial High School,Manual,N
AF-1087092,Alison,Rogers,1987-06-18,S,F,alison7@hotmail.com,60000,Partial College,Skilled Manual,Y
AF-1087097,Madeline,Jones,1973-12-09,S,F,madeline7@hotmail.com,40000,Partial College,Skilled Manual,N
AF-10885102,Devin,Luo,1960-06-24,S,M,devin19@hotmail.com,20000,High School,Manual,Y
AF-10885139,Cheryl,Romero,1995-03-16,M,F,cheryl14@hotmail.com,30000,Graduate Degree,Clerical,Y
AF-108851406,Hector,Powell,1997-07-14,S,M,hector3@hotmail.com,20000,Partial High School,Clerical,N
AF-108851408,Sheila,Sanders,1992-10-06,M,F,sheila5@hotmail.com,60000,Partial College,Skilled Manual,Y
AF-10885144,Ann,Alonso,1980-01-27,S,F,ann6@hotmail.com,20000,Partial High School,Manual,N
AF-1088527,Margaret,Sanchez,1961-06-11,M,F,margaret4@hotmail.com,10000,Partial College,Manual,Y
AF-1088531,Jack,Taylor,1986-01-04,M,M,jack13@hotmail.com,60000,Graduate Degree,Professional,Y
AF-1088536,Jessica,Andersen,1964-09-04,M,F,jessica33@hotmail.com,30000,Bachelors,Clerical,Y
AF-1088545,Katrina,Kumar,1992-01-11,S,F,katrina1@hotmail.com,70000,Bachelors,Professional,Y
AF-1088548,Cory,Li,1973-04-08,M,M,cory2@hotmail.com,40000,Bachelors,Management,Y
AF-108855,Cindy,Liu,1984-10-09,M,F,cindy3@hotmail.com,130000,Partial College,Professional,Y
AF-1088558,Kaitlin,Deng,1961-08-15,S,F,kaitlin11@hotmail.com,20000,Partial High School,Manual,N
AF-1088559,Jaclyn,Long,1988-10-22,S,F,jaclyn23@hotmail.com,60000,Partial College,Professional,Y
AF-1088564,Logan,Coleman,1989-01-20,S,M,logan20@hotmail.com,60000,Graduate Degree,Professional,Y
AF-108857,Leah,Allen,1963-07-24,S,F,leah19@hotmail.com,50000,Graduate Degree,Skilled Manual,N
AF-108858,Abigail,Baker,1960-05-14,S,F,abigail68@hotmail.com,70000,Partial College,Professional,Y
AF-1088580,Kristine,Yuan,1982-12-12,S,F,kristine14@hotmail.com,120000,Partial High School,Professional,Y
AF-1088582,Preston,Allen,1982-04-01,S,M,preston6@hotmail.com,10000,High School,Manual,Y
AF-1088591,Brent,Deng,1989-12-24,M,M,brent20@hotmail.com,30000,Partial College,Clerical,N
AF-870129,Nathan,Edwards,1998-06-16,M,M,nathan57@hotmail.com,120000,High School,Professional,Y
AF-87013,Roy,Ashe,2000-12-04,M,M,roy26@hotmail.com,130000,High School,Management,Y
AF-87023,Abby,Chander,1975-03-28,S,F,abby10@hotmail.com,130000,Partial College,Professional,N
AF-87033,Ana,Zheng,1989-04-08,S,F,ana16@hotmail.com,10000,High School,Manual,N
AF-87038,Manuel,Yang,1965-01-15,S,M,manuel18@hotmail.com,80000,Bachelors,Professional,Y
AF-87060,Connor,Clark,1980-08-12,S,M,connor50@hotmail.com,30000,Partial College,Skilled Manual,Y
AF-87061,Elijah,Smith,1980-12-17,M,M,elijah31@hotmail.com,120000,High School,Professional,Y
AF-87068,Billy,Patel,1974-11-13,M,M,billy18@hotmail.com,20000,High School,Skilled Manual,N
AF-885107,Jose,Blanco,1994-02-02,S,M,jose52@hotmail.com,60000,Bachelors,Professional,N
AF-88533,Thomas,Gonzales,1998-10-12,S,M,thomas30@hotmail.com,40000,High School,Skilled Manual,Y
AG-10270139,Toni,Nath,1980-08-07,M,F,toni2@hotmail.com,110000,High School,Management,Y
AG-102701402,Jack,Weisman,1981-12-13,S,M,jack50@hotmail.com,60000,Partial College,Professional,Y
AG-102701404,Christian,Sanders,2000-10-03,M,M,christian12@hotmail.com,40000,High School,Professional,N
AG-102701406,Oscar,Lu,1961-02-10,S,M,oscar11@hotmail.com,40000,Partial College,Clerical,N
AG-10270144,Phillip,Cai,1989-04-09,M,M,phillip19@hotmail.com,40000,Bachelors,Skilled Manual,Y
AG-1027018,Evelyn,Prasad,1969-08-25,S,F,evelyn19@hotmail.com,30000,Partial College,Clerical,Y
AG-1027027,Jay,Sara,1995-05-07,S,M,jay17@hotmail.com,50000,Graduate Degree,Management,Y
AG-1027031,Elizabeth,Patterson,1961-12-06,M,F,elizabeth29@hotmail.com,130000,Bachelors,Management,Y
AG-1027039,Kaitlyn,Stewart,1981-09-03,M,F,kaitlyn64@hotmail.com,30000,High School,Skilled Manual,Y
AG-1027045,Julia,Martin,1993-12-18,S,F,julia3@hotmail.com,10000,Partial High School,Manual,N
AG-1027048,Makayla,Green,1987-04-16,M,F,makayla18@hotmail.com,110000,Bachelors,Management,Y
AG-102705,Randy,Wang,1976-09-27,M,M,randy24@hotmail.com,20000,Graduate Degree,Clerical,Y
AG-1027051,Amanda,Ward,1980-02-19,S,F,amanda47@hotmail.com,70000,Partial High School,Skilled Manual,Y
AG-1027055,Marcus,Jenkins,1992-10-23,S,M,marcus35@hotmail.com,60000,Partial College,Professional,Y
AG-1027058,Emma,Coleman,1966-07-15,M,F,emma24@hotmail.com,30000,High School,Skilled Manual,Y
AG-102708,Devin,White,1996-10-26,M,M,devin53@hotmail.com,70000,Partial College,Professional,Y
AG-1027082,Dylan,Nath,1960-09-07,M,M,dylan18@hotmail.com,60000,Graduate Degree,Skilled Manual,Y
AG-1027092,Andrea,Smith,1978-10-27,S,F,andrea35@hotmail.com,60000,Partial College,Skilled Manual,N
AG-1027093,Gloria,Lal,1970-09-02,S,F,gloria17@hotmail.com,90000,Bachelors,Professional,N
AG-10300139,Kellie,Sai,1972-05-06,M,F,kellie6@hotmail.com,10000,High School,Manual,Y
AG-103001404,Trinity,Reed,1997-06-26,S,F,trinity3@hotmail.com,50000,Partial College,Skilled Manual,Y
AG-103001406,Summer,Wilson,1972-10-08,S,F,summer1@hotmail.com,40000,Bachelors,Management,N
AG-1030018,Antonio,Zhang,1971-04-15,M,M,antonio16@hotmail.com,60000,Graduate Degree,Skilled Manual,Y
AG-1030027,Taylor,Li,1968-04-16,M,F,taylor1@hotmail.com,40000,Partial College,Clerical,Y
AG-1030036,Rodney,Lewis,1964-12-07,M,M,rodney9@hotmail.com,40000,Partial College,Clerical,Y
AG-1030045,Taylor,Lewis,1985-01-05,S,F,taylor56@hotmail.com,70000,High School,Professional,Y
AG-1030055,Ruth,Sanz,1979-06-19,M,F,ruth11@hotmail.com,90000,Bachelors,Professional,Y
AG-1030059,Samuel,Jenkins,1963-09-05,S,M,samuel12@hotmail.com,60000,High School,Professional,Y
AG-1030064,Tasha,Gray,1988-12-14,M,F,tasha20@hotmail.com,60000,Graduate Degree,Skilled Manual,Y
AG-103007,Tanya,Sanchez,1994-03-23,M,F,tanya10@hotmail.com,60000,Partial College,Skilled Manual,Y
AG-1030082,Bonnie,Fernandez,1963-11-23,M,F,bonnie13@hotmail.com,10000,Bachelors,Manual,Y
AG-1030092,Connor,Serrano,1990-04-26,S,M,connor13@hotmail.com,150000,Bachelors,Management,N
AG-1030093,Morgan,Green,1969-01-16,S,F,morgan87@hotmail.com,90000,Partial College,Professional,N
AG-1030096,Olivia,Jones,1964-05-09,M,F,olivia55@hotmail.com,160000,Partial College,Professional,Y
AG-1030098,Caleb,Gonzales,2000-01-07,M,M,caleb23@hotmail.com,70000,Graduate Degree,Professional,Y
AG-10330102,Sandra,Rai,1988-08-15,M,F,sandra17@hotmail.com,40000,Bachelors,Professional,Y
AG-1033012,Alejandro,Bailey,2000-09-19,S,M,alejandro11@hotmail.com,130000,Partial College,Professional,N
AG-10330139,Laura,Ramos,1977-08-11,M,F,laura7@hotmail.com,40000,Bachelors,Skilled Manual,Y
AG-103301402,Charles,Winston,1993-06-05,S,M,charles66@hotmail.com,60000,Partial College,Professional,Y
AG-103301404,Amy,Rubio,1963-12-14,S,F,amy26@hotmail.com,10000,Bachelors,Clerical,N
AG-103301408,Nichole,Vazquez,1981-12-28,S,F,nichole11@hotmail.com,40000,Bachelors,Management,Y
AG-10330143,Peter,Prasad,1988-01-08,S,M,peter23@hotmail.com,10000,Partial High School,Manual,N
AG-1033018,Javier,Luo,1962-04-28,M,M,javier7@hotmail.com,10000,Bachelors,Manual,Y
AG-1033027,Vanessa,Rogers,1963-04-03,M,F,vanessa7@hotmail.com,60000,Bachelors,Management,Y
AG-1033028,Wyatt,Hill,1961-08-21,S,M,wyatt54@hotmail.com,60000,Bachelors,Professional,Y
AG-1033031,Chloe,Sanz,1967-08-03,M,F,chloe15@hotmail.com,100000,Partial College,Professional,Y
AG-1033044,Christy,Garcia,1980-07-15,M,F,christy39@hotmail.com,70000,Bachelors,Professional,Y
AG-1033045,Jessica,Patel,1977-12-11,S,F,jessica41@hotmail.com,30000,Partial College,Clerical,N
AG-1033048,Ashlee,Lopez,1998-11-22,S,F,ashlee9@hotmail.com,40000,Graduate Degree,Clerical,Y
AG-1033054,Krystal,Watson,1964-03-16,S,F,krystal10@hotmail.com,60000,Bachelors,Professional,N
AG-1033055,Miguel,Harris,1977-04-14,M,M,miguel45@hotmail.com,80000,Bachelors,Management,Y
AG-1033059,Kelsey,Roberts,1999-08-04,M,F,kelsey18@hotmail.com,50000,Bachelors,Skilled Manual,Y
AG-1033064,Jacqueline,Pal,1969-11-01,S,F,jacqueline3@hotmail.com,10000,Partial High School,Manual,N
AG-103307,Alyssa,Dominguez,1960-11-03,S,F,alyssa30@hotmail.com,70000,Graduate Degree,Professional,Y
AG-1033082,Mackenzie,Mitchell,1982-02-17,S,F,mackenzie31@hotmail.com,150000,Bachelors,Management,N
AG-1033092,Sydney,Butler,1991-12-02,S,F,sydney1@hotmail.com,60000,Partial College,Professional,Y
AG-103901404,Henry,Jenkins,1987-06-08,S,M,henry6@hotmail.com,110000,High School,Management,N
AG-103901406,Mariah,Moore,1985-03-07,M,F,mariah15@hotmail.com,60000,Partial College,Skilled Manual,Y
AG-103901408,Lauren,Washington,2000-12-03,S,F,lauren39@hotmail.com,40000,Partial College,Skilled Manual,N
AG-1039018,Jonathon,Zhao,1973-12-03,S,M,jonathon1@hotmail.com,40000,Partial College,Clerical,Y
AG-1039031,Olivia,Taylor,1997-04-20,S,F,olivia51@hotmail.com,40000,High School,Skilled Manual,N
AG-1039036,Diane,Zhu,1960-02-01,M,F,diane21@hotmail.com,20000,Partial High School,Clerical,Y
AG-1039045,Teresa,Hughes,1968-03-19,S,F,teresa12@hotmail.com,20000,Partial High School,Manual,N
AG-1039051,Connor,Jackson,1987-10-22,M,M,connor4@hotmail.com,60000,Bachelors,Professional,Y
AG-103907,Karla,Campbell,1984-11-21,S,F,karla6@hotmail.com,20000,High School,Manual,Y
AG-1039080,Jake,Jimenez,1969-01-01,S,M,jake15@hotmail.com,80000,Bachelors,Professional,Y
AG-1039082,Maria,Xie,1987-11-17,M,F,maria1@hotmail.com,20000,High School,Manual,N
AG-1039091,Yiroyuki,Garcia,1970-04-22,S,F,yiroyuki0@hotmail.com,30000,Partial College,Clerical,Y
AG-10495102,Frederick,Shan,1975-02-06,S,M,frederick9@hotmail.com,30000,Bachelors,Clerical,N
AG-104951402,Alexandra,Coleman,1961-11-02,M,F,alexandra4@hotmail.com,30000,High School,Professional,N
AG-104951404,Jonathan,White,1978-10-25,S,M,jonathan7@hotmail.com,30000,High School,Clerical,N
AG-104951406,Randall,Serrano,1981-07-27,S,M,randall6@hotmail.com,60000,Partial College,Skilled Manual,N
AG-104951408,Amanda,Hill,1975-02-19,M,F,amanda1@hotmail.com,60000,Partial College,Skilled Manual,Y
AG-1049527,Ariana,Li,1995-06-02,S,F,ariana14@hotmail.com,40000,Partial College,Clerical,Y
AG-1049545,Keith,Suri,1986-08-27,M,M,keith12@hotmail.com,110000,Partial College,Management,N
AG-1049548,Linda,Madan,1987-07-25,S,F,linda21@hotmail.com,30000,Bachelors,Clerical,Y
AG-1049551,Joshua,Jenkins,1976-04-07,M,M,joshua1@hotmail.com,60000,High School,Professional,Y
AG-1049554,Mandy,Dominguez,1996-06-02,M,F,mandy4@hotmail.com,90000,Partial High School,Skilled Manual,Y
